"id","name","temperature","humidity","light_intensity","soil_moisture","STATUS","time"
"1","Spinach 1","28.9","88.5","0","High",NULL,"2022-04-18 05:26:25"
"2","Spinach 2","28.9","88.5","0","High",NULL,"2022-04-18 05:26:25"
"3","Spinach 3","28.9","88.5","0","High",NULL,"2022-04-18 05:26:25"
"4","Spinach 4","28.9","88.5","0","High",NULL,"2022-04-18 05:26:25"
"5","Spinach 5","28.9","88.5","0","High",NULL,"2022-04-18 05:26:25"
"6","Spinach 1","28.6","87.3","0","High",NULL,"2022-04-18 05:29:28"
"7","Spinach 2","28.6","87.3","0","High",NULL,"2022-04-18 05:29:28"
"8","Spinach 3","28.6","87.3","0","High",NULL,"2022-04-18 05:29:28"
"9","Spinach 4","28.6","87.3","0","High",NULL,"2022-04-18 05:29:28"
"10","Spinach 5","28.6","87.3","0","High",NULL,"2022-04-18 05:29:28"
"11","Spinach 1","28.5","88.2","11.6667","High",NULL,"2022-04-18 05:30:30"
"12","Spinach 2","28.5","88.2","11.6667","High",NULL,"2022-04-18 05:30:30"
"13","Spinach 3","28.5","88.2","11.6667","High",NULL,"2022-04-18 05:30:30"
"14","Spinach 4","28.5","88.2","11.6667","High",NULL,"2022-04-18 05:30:30"
"15","Spinach 5","28.5","88.2","11.6667","High",NULL,"2022-04-18 05:30:30"
"16","Spinach 1","28.5","87.9","7.5","High",NULL,"2022-04-18 05:31:31"
"17","Spinach 2","28.5","87.9","7.5","High",NULL,"2022-04-18 05:31:31"
"18","Spinach 3","28.5","87.9","7.5","High",NULL,"2022-04-18 05:31:31"
"19","Spinach 4","28.5","87.9","7.5","High",NULL,"2022-04-18 05:31:31"
"20","Spinach 5","28.5","87.9","7.5","High",NULL,"2022-04-18 05:31:31"
"21","Spinach 1","28.5","88","7.91667","High",NULL,"2022-04-18 05:32:38"
"22","Spinach 2","28.5","88","7.91667","High",NULL,"2022-04-18 05:32:38"
"23","Spinach 3","28.5","88","7.91667","High",NULL,"2022-04-18 05:32:38"
"24","Spinach 4","28.5","88","7.91667","High",NULL,"2022-04-18 05:32:38"
"25","Spinach 5","28.5","88","7.91667","High",NULL,"2022-04-18 05:32:38"
"26","Spinach 1","28.4","88.4","7.91667","High",NULL,"2022-04-18 05:33:45"
"27","Spinach 2","28.4","88.4","7.91667","High",NULL,"2022-04-18 05:33:45"
"28","Spinach 3","28.4","88.4","7.91667","High",NULL,"2022-04-18 05:33:45"
"29","Spinach 4","28.4","88.4","7.91667","High",NULL,"2022-04-18 05:33:45"
"30","Spinach 5","28.4","88.4","7.91667","High",NULL,"2022-04-18 05:33:45"
"31","Spinach 1","28.5","88.3","8.33333","High",NULL,"2022-04-18 05:34:47"
"32","Spinach 2","28.5","88.3","8.33333","High",NULL,"2022-04-18 05:34:47"
"33","Spinach 3","28.5","88.3","8.33333","High",NULL,"2022-04-18 05:34:47"
"34","Spinach 4","28.5","88.3","8.33333","High",NULL,"2022-04-18 05:34:47"
"35","Spinach 5","28.5","88.3","8.33333","High",NULL,"2022-04-18 05:34:47"
"36","Spinach 1","28.4","88.6","8.33333","High",NULL,"2022-04-18 05:35:54"
"37","Spinach 2","28.4","88.6","8.33333","High",NULL,"2022-04-18 05:35:54"
"38","Spinach 3","28.4","88.6","8.33333","High",NULL,"2022-04-18 05:35:54"
"39","Spinach 4","28.4","88.6","8.33333","High",NULL,"2022-04-18 05:35:54"
"40","Spinach 5","28.4","88.6","8.33333","High",NULL,"2022-04-18 05:35:54"
"41","Spinach 1","28.4","88.6","9.16667","High",NULL,"2022-04-18 05:37:16"
"42","Spinach 2","28.4","88.6","9.16667","High",NULL,"2022-04-18 05:37:16"
"43","Spinach 3","28.4","88.6","9.16667","High",NULL,"2022-04-18 05:37:16"
"44","Spinach 4","28.4","88.6","9.16667","High",NULL,"2022-04-18 05:37:16"
"45","Spinach 5","28.4","88.6","9.16667","High",NULL,"2022-04-18 05:37:16"
"46","Spinach 1","28.4","88.9","9.58333","High",NULL,"2022-04-18 05:38:18"
"47","Spinach 2","28.4","88.9","9.58333","High",NULL,"2022-04-18 05:38:18"
"48","Spinach 3","28.4","88.9","9.58333","High",NULL,"2022-04-18 05:38:18"
"49","Spinach 4","28.4","88.9","9.58333","High",NULL,"2022-04-18 05:38:18"
"50","Spinach 5","28.4","88.9","9.58333","High",NULL,"2022-04-18 05:38:18"
"51","Spinach 1","28.4","88.8","10.4167","High",NULL,"2022-04-18 05:39:20"
"52","Spinach 2","28.4","88.8","10.4167","High",NULL,"2022-04-18 05:39:20"
"53","Spinach 3","28.4","88.8","10.4167","High",NULL,"2022-04-18 05:39:20"
"54","Spinach 4","28.4","88.8","10.4167","High",NULL,"2022-04-18 05:39:20"
"55","Spinach 5","28.4","88.8","10.4167","High",NULL,"2022-04-18 05:39:20"
"56","Spinach 1","28.4","89","11.25","High",NULL,"2022-04-18 05:40:37"
"57","Spinach 2","28.4","89","11.25","High",NULL,"2022-04-18 05:40:37"
"58","Spinach 3","28.4","89","11.25","High",NULL,"2022-04-18 05:40:37"
"59","Spinach 4","28.4","89","11.25","High",NULL,"2022-04-18 05:40:37"
"60","Spinach 5","28.4","89","11.25","High",NULL,"2022-04-18 05:40:37"
"61","Spinach 1","28.3","88.9","12.0833","High",NULL,"2022-04-18 05:41:40"
"62","Spinach 2","28.3","88.9","12.0833","High",NULL,"2022-04-18 05:41:40"
"63","Spinach 3","28.3","88.9","12.0833","High",NULL,"2022-04-18 05:41:40"
"64","Spinach 4","28.3","88.9","12.0833","High",NULL,"2022-04-18 05:41:40"
"65","Spinach 5","28.3","88.9","12.0833","High",NULL,"2022-04-18 05:41:40"
"66","Spinach 1","28.3","88.8","12.9167","High",NULL,"2022-04-18 05:42:44"
"67","Spinach 2","28.3","88.8","12.9167","High",NULL,"2022-04-18 05:42:44"
"68","Spinach 3","28.3","88.8","12.9167","High",NULL,"2022-04-18 05:42:44"
"69","Spinach 4","28.3","88.8","12.9167","High",NULL,"2022-04-18 05:42:44"
"70","Spinach 5","28.3","88.8","12.9167","High",NULL,"2022-04-18 05:42:44"
"71","Spinach 1","28.4","88.9","13.75","High",NULL,"2022-04-18 05:43:46"
"72","Spinach 2","28.4","88.9","13.75","High",NULL,"2022-04-18 05:43:46"
"73","Spinach 3","28.4","88.9","13.75","High",NULL,"2022-04-18 05:43:46"
"74","Spinach 4","28.4","88.9","13.75","High",NULL,"2022-04-18 05:43:46"
"75","Spinach 5","28.4","88.9","13.75","High",NULL,"2022-04-18 05:43:46"
"76","Spinach 1","28.3","89.2","14.1667","High",NULL,"2022-04-18 05:44:58"
"77","Spinach 2","28.3","89.2","14.1667","High",NULL,"2022-04-18 05:44:58"
"78","Spinach 3","28.3","89.2","14.1667","High",NULL,"2022-04-18 05:44:58"
"79","Spinach 4","28.3","89.2","14.1667","High",NULL,"2022-04-18 05:44:58"
"80","Spinach 5","28.3","89.2","14.1667","High",NULL,"2022-04-18 05:44:58"
"81","Spinach 1","28.4","89","15","High",NULL,"2022-04-18 05:46:02"
"82","Spinach 2","28.4","89","15","High",NULL,"2022-04-18 05:46:02"
"83","Spinach 3","28.4","89","15","High",NULL,"2022-04-18 05:46:02"
"84","Spinach 4","28.4","89","15","High",NULL,"2022-04-18 05:46:02"
"85","Spinach 5","28.4","89","15","High",NULL,"2022-04-18 05:46:02"
"86","Spinach 1","28.3","88.8","16.6667","High",NULL,"2022-04-18 05:47:04"
"87","Spinach 2","28.3","88.8","16.6667","High",NULL,"2022-04-18 05:47:04"
"88","Spinach 3","28.3","88.8","16.6667","High",NULL,"2022-04-18 05:47:04"
"89","Spinach 4","28.3","88.8","16.6667","High",NULL,"2022-04-18 05:47:04"
"90","Spinach 5","28.3","88.8","16.6667","High",NULL,"2022-04-18 05:47:04"
"91","Spinach 1","28.4","88.9","17.5","High",NULL,"2022-04-18 05:48:06"
"92","Spinach 2","28.4","88.9","17.5","High",NULL,"2022-04-18 05:48:06"
"93","Spinach 3","28.4","88.9","17.5","High",NULL,"2022-04-18 05:48:06"
"94","Spinach 4","28.4","88.9","17.5","High",NULL,"2022-04-18 05:48:06"
"95","Spinach 5","28.4","88.9","17.5","High",NULL,"2022-04-18 05:48:06"
"96","Spinach 1","28.3","88.9","18.75","High",NULL,"2022-04-18 05:49:07"
"97","Spinach 2","28.3","88.9","18.75","High",NULL,"2022-04-18 05:49:07"
"98","Spinach 3","28.3","88.9","18.75","High",NULL,"2022-04-18 05:49:07"
"99","Spinach 4","28.3","88.9","18.75","High",NULL,"2022-04-18 05:49:07"
"100","Spinach 5","28.3","88.9","18.75","High",NULL,"2022-04-18 05:49:07"
"101","Spinach 1","28.3","89.5","21.25","High",NULL,"2022-04-18 05:50:25"
"102","Spinach 2","28.3","89.5","21.25","High",NULL,"2022-04-18 05:50:25"
"103","Spinach 3","28.3","89.5","21.25","High",NULL,"2022-04-18 05:50:25"
"104","Spinach 4","28.3","89.5","21.25","High",NULL,"2022-04-18 05:50:25"
"105","Spinach 5","28.3","89.5","21.25","High",NULL,"2022-04-18 05:50:25"
"106","Spinach 1","28.3","88.9","23.3333","High",NULL,"2022-04-18 05:51:32"
"107","Spinach 2","28.3","88.9","23.3333","High",NULL,"2022-04-18 05:51:32"
"108","Spinach 3","28.3","88.9","23.3333","High",NULL,"2022-04-18 05:51:32"
"109","Spinach 4","28.3","88.9","23.3333","High",NULL,"2022-04-18 05:51:32"
"110","Spinach 5","28.3","88.9","23.3333","High",NULL,"2022-04-18 05:51:32"
"111","Spinach 1","28.4","88.6","25.4167","High",NULL,"2022-04-18 05:52:33"
"112","Spinach 2","28.4","88.6","25.4167","High",NULL,"2022-04-18 05:52:33"
"113","Spinach 3","28.4","88.6","25.4167","High",NULL,"2022-04-18 05:52:33"
"114","Spinach 4","28.4","88.6","25.4167","High",NULL,"2022-04-18 05:52:33"
"115","Spinach 5","28.4","88.6","25.4167","High",NULL,"2022-04-18 05:52:33"
"116","Spinach 1","28.3","89.1","27.5","High",NULL,"2022-04-18 05:53:35"
"117","Spinach 2","28.3","89.1","27.5","High",NULL,"2022-04-18 05:53:35"
"118","Spinach 3","28.3","89.1","27.5","High",NULL,"2022-04-18 05:53:35"
"119","Spinach 4","28.3","89.1","27.5","High",NULL,"2022-04-18 05:53:35"
"120","Spinach 5","28.3","89.1","27.5","High",NULL,"2022-04-18 05:53:35"
"121","Spinach 1","28.4","89.1","30","High",NULL,"2022-04-18 05:54:42"
"122","Spinach 2","28.4","89.1","30","High",NULL,"2022-04-18 05:54:42"
"123","Spinach 3","28.4","89.1","30","High",NULL,"2022-04-18 05:54:42"
"124","Spinach 4","28.4","89.1","30","High",NULL,"2022-04-18 05:54:42"
"125","Spinach 5","28.4","89.1","30","High",NULL,"2022-04-18 05:54:42"
"126","Spinach 1","28.3","89.6","32.0833","High",NULL,"2022-04-18 05:55:49"
"127","Spinach 2","28.3","89.6","32.0833","High",NULL,"2022-04-18 05:55:49"
"128","Spinach 3","28.3","89.6","32.0833","High",NULL,"2022-04-18 05:55:49"
"129","Spinach 4","28.3","89.6","32.0833","High",NULL,"2022-04-18 05:55:49"
"130","Spinach 5","28.3","89.6","32.0833","High",NULL,"2022-04-18 05:55:49"
"131","Spinach 1","28.3","89","34.1667","High",NULL,"2022-04-18 05:56:53"
"132","Spinach 2","28.3","89","34.1667","High",NULL,"2022-04-18 05:56:53"
"133","Spinach 3","28.3","89","34.1667","High",NULL,"2022-04-18 05:56:53"
"134","Spinach 4","28.3","89","34.1667","High",NULL,"2022-04-18 05:56:53"
"135","Spinach 5","28.3","89","34.1667","High",NULL,"2022-04-18 05:56:53"
"136","Spinach 1","28.4","89.1","36.25","High",NULL,"2022-04-18 05:58:00"
"137","Spinach 2","28.4","89.1","36.25","High",NULL,"2022-04-18 05:58:00"
"138","Spinach 3","28.4","89.1","36.25","High",NULL,"2022-04-18 05:58:00"
"139","Spinach 4","28.4","89.1","36.25","High",NULL,"2022-04-18 05:58:00"
"140","Spinach 5","28.4","89.1","36.25","High",NULL,"2022-04-18 05:58:00"
"141","Spinach 1","28.4","88.7","38.75","High",NULL,"2022-04-18 05:59:05"
"142","Spinach 2","28.4","88.7","38.75","High",NULL,"2022-04-18 05:59:05"
"143","Spinach 3","28.4","88.7","38.75","High",NULL,"2022-04-18 05:59:05"
"144","Spinach 4","28.4","88.7","38.75","High",NULL,"2022-04-18 05:59:05"
"145","Spinach 5","28.4","88.7","38.75","High",NULL,"2022-04-18 05:59:05"
"146","Spinach 1","28.4","89.2","41.25","High",NULL,"2022-04-18 06:00:07"
"147","Spinach 2","28.4","89.2","41.25","High",NULL,"2022-04-18 06:00:07"
"148","Spinach 3","28.4","89.2","41.25","High",NULL,"2022-04-18 06:00:07"
"149","Spinach 4","28.4","89.2","41.25","High",NULL,"2022-04-18 06:00:07"
"150","Spinach 5","28.4","89.2","41.25","High",NULL,"2022-04-18 06:00:07"
"151","Spinach 1","28.4","88.8","43.75","High",NULL,"2022-04-18 06:01:11"
"152","Spinach 2","28.4","88.8","43.75","High",NULL,"2022-04-18 06:01:11"
"153","Spinach 3","28.4","88.8","43.75","High",NULL,"2022-04-18 06:01:11"
"154","Spinach 4","28.4","88.8","43.75","High",NULL,"2022-04-18 06:01:11"
"155","Spinach 5","28.4","88.8","43.75","High",NULL,"2022-04-18 06:01:11"
"156","Spinach 1","28.3","89","46.6667","High",NULL,"2022-04-18 06:02:13"
"157","Spinach 2","28.3","89","46.6667","High",NULL,"2022-04-18 06:02:13"
"158","Spinach 3","28.3","89","46.6667","High",NULL,"2022-04-18 06:02:13"
"159","Spinach 4","28.3","89","46.6667","High",NULL,"2022-04-18 06:02:13"
"160","Spinach 5","28.3","89","46.6667","High",NULL,"2022-04-18 06:02:13"
"161","Spinach 1","28.4","88.8","49.5833","High",NULL,"2022-04-18 06:03:15"
"162","Spinach 2","28.4","88.8","49.5833","High",NULL,"2022-04-18 06:03:15"
"163","Spinach 3","28.4","88.8","49.5833","High",NULL,"2022-04-18 06:03:15"
"164","Spinach 4","28.4","88.8","49.5833","High",NULL,"2022-04-18 06:03:15"
"165","Spinach 5","28.4","88.8","49.5833","High",NULL,"2022-04-18 06:03:15"
"166","Spinach 1","28.3","89.3","53.3333","High",NULL,"2022-04-18 06:04:21"
"167","Spinach 2","28.3","89.3","53.3333","High",NULL,"2022-04-18 06:04:21"
"168","Spinach 3","28.3","89.3","53.3333","High",NULL,"2022-04-18 06:04:21"
"169","Spinach 4","28.3","89.3","53.3333","High",NULL,"2022-04-18 06:04:21"
"170","Spinach 5","28.3","89.3","53.3333","High",NULL,"2022-04-18 06:04:21"
"171","Spinach 1","28.3","89","57.0833","High",NULL,"2022-04-18 06:05:23"
"172","Spinach 2","28.3","89","57.0833","High",NULL,"2022-04-18 06:05:23"
"173","Spinach 3","28.3","89","57.0833","High",NULL,"2022-04-18 06:05:23"
"174","Spinach 4","28.3","89","57.0833","High",NULL,"2022-04-18 06:05:23"
"175","Spinach 5","28.3","89","57.0833","High",NULL,"2022-04-18 06:05:23"
"176","Spinach 1","28.3","88.9","60.8333","High",NULL,"2022-04-18 06:06:25"
"177","Spinach 2","28.3","88.9","60.8333","High",NULL,"2022-04-18 06:06:25"
"178","Spinach 3","28.3","88.9","60.8333","High",NULL,"2022-04-18 06:06:25"
"179","Spinach 4","28.3","88.9","60.8333","High",NULL,"2022-04-18 06:06:25"
"180","Spinach 5","28.3","88.9","60.8333","High",NULL,"2022-04-18 06:06:25"
"181","Spinach 1","28.3","88.6","65","High",NULL,"2022-04-18 06:07:29"
"182","Spinach 2","28.3","88.6","65","High",NULL,"2022-04-18 06:07:29"
"183","Spinach 3","28.3","88.6","65","High",NULL,"2022-04-18 06:07:29"
"184","Spinach 4","28.3","88.6","65","High",NULL,"2022-04-18 06:07:29"
"185","Spinach 5","28.3","88.6","65","High",NULL,"2022-04-18 06:07:29"
"186","Spinach 1","28.2","89.2","70","High",NULL,"2022-04-18 06:08:44"
"187","Spinach 2","28.2","89.2","70","High",NULL,"2022-04-18 06:08:44"
"188","Spinach 3","28.2","89.2","70","High",NULL,"2022-04-18 06:08:44"
"189","Spinach 4","28.2","89.2","70","High",NULL,"2022-04-18 06:08:44"
"190","Spinach 5","28.2","89.2","70","High",NULL,"2022-04-18 06:08:44"
"191","Spinach 1","28.3","88.9","74.1667","High",NULL,"2022-04-18 06:09:46"
"192","Spinach 2","28.3","88.9","74.1667","High",NULL,"2022-04-18 06:09:46"
"193","Spinach 3","28.3","88.9","74.1667","High",NULL,"2022-04-18 06:09:46"
"194","Spinach 4","28.3","88.9","74.1667","High",NULL,"2022-04-18 06:09:46"
"195","Spinach 5","28.3","88.9","74.1667","High",NULL,"2022-04-18 06:09:46"
"196","Spinach 1","28.3","89.5","78.75","High",NULL,"2022-04-18 06:10:47"
"197","Spinach 2","28.3","89.5","78.75","High",NULL,"2022-04-18 06:10:47"
"198","Spinach 3","28.3","89.5","78.75","High",NULL,"2022-04-18 06:10:47"
"199","Spinach 4","28.3","89.5","78.75","High",NULL,"2022-04-18 06:10:47"
"200","Spinach 5","28.3","89.5","78.75","High",NULL,"2022-04-18 06:10:47"
"201","Spinach 1","28.3","89","83.3333","High",NULL,"2022-04-18 06:11:49"
"202","Spinach 2","28.3","89","83.3333","High",NULL,"2022-04-18 06:11:49"
"203","Spinach 3","28.3","89","83.3333","High",NULL,"2022-04-18 06:11:49"
"204","Spinach 4","28.3","89","83.3333","High",NULL,"2022-04-18 06:11:49"
"205","Spinach 5","28.3","89","83.3333","High",NULL,"2022-04-18 06:11:49"
"206","Spinach 1","28.3","88.8","87.9167","High",NULL,"2022-04-18 06:12:56"
"207","Spinach 2","28.3","88.8","87.9167","High",NULL,"2022-04-18 06:12:56"
"208","Spinach 3","28.3","88.8","87.9167","High",NULL,"2022-04-18 06:12:56"
"209","Spinach 4","28.3","88.8","87.9167","High",NULL,"2022-04-18 06:12:56"
"210","Spinach 5","28.3","88.8","87.9167","High",NULL,"2022-04-18 06:12:56"
"211","Spinach 1","28.3","88.8","85","High",NULL,"2022-04-18 06:14:05"
"212","Spinach 2","28.3","88.8","85","High",NULL,"2022-04-18 06:14:05"
"213","Spinach 3","28.3","88.8","85","High",NULL,"2022-04-18 06:14:05"
"214","Spinach 4","28.3","88.8","85","High",NULL,"2022-04-18 06:14:05"
"215","Spinach 5","28.3","88.8","85","High",NULL,"2022-04-18 06:14:05"
"216","Spinach 1","28.3","89.1","90","High",NULL,"2022-04-18 06:15:07"
"217","Spinach 2","28.3","89.1","90","High",NULL,"2022-04-18 06:15:07"
"218","Spinach 3","28.3","89.1","90","High",NULL,"2022-04-18 06:15:07"
"219","Spinach 4","28.3","89.1","90","High",NULL,"2022-04-18 06:15:07"
"220","Spinach 5","28.3","89.1","90","High",NULL,"2022-04-18 06:15:07"
"221","Spinach 1","28.3","88.5","95.8333","High",NULL,"2022-04-18 06:16:19"
"222","Spinach 2","28.3","88.5","95.8333","High",NULL,"2022-04-18 06:16:19"
"223","Spinach 3","28.3","88.5","95.8333","High",NULL,"2022-04-18 06:16:19"
"224","Spinach 4","28.3","88.5","95.8333","High",NULL,"2022-04-18 06:16:19"
"225","Spinach 5","28.3","88.5","95.8333","High",NULL,"2022-04-18 06:16:19"
"226","Spinach 1","28.3","88.6","101.25","High",NULL,"2022-04-18 06:17:26"
"227","Spinach 2","28.3","88.6","101.25","High",NULL,"2022-04-18 06:17:26"
"228","Spinach 3","28.3","88.6","101.25","High",NULL,"2022-04-18 06:17:26"
"229","Spinach 4","28.3","88.6","101.25","High",NULL,"2022-04-18 06:17:26"
"230","Spinach 5","28.3","88.6","101.25","High",NULL,"2022-04-18 06:17:26"
"231","Spinach 1","28.4","88.9","107.5","High",NULL,"2022-04-18 06:18:31"
"232","Spinach 2","28.4","88.9","107.5","High",NULL,"2022-04-18 06:18:31"
"233","Spinach 3","28.4","88.9","107.5","High",NULL,"2022-04-18 06:18:31"
"234","Spinach 4","28.4","88.9","107.5","High",NULL,"2022-04-18 06:18:31"
"235","Spinach 5","28.4","88.9","107.5","High",NULL,"2022-04-18 06:18:31"
"236","Spinach 1","28.3","88.5","112.917","High",NULL,"2022-04-18 06:19:32"
"237","Spinach 2","28.3","88.5","112.917","High",NULL,"2022-04-18 06:19:32"
"238","Spinach 3","28.3","88.5","112.917","High",NULL,"2022-04-18 06:19:32"
"239","Spinach 4","28.3","88.5","112.917","High",NULL,"2022-04-18 06:19:32"
"240","Spinach 5","28.3","88.5","112.917","High",NULL,"2022-04-18 06:19:32"
"241","Spinach 1","28.4","88.8","119.167","High",NULL,"2022-04-18 06:20:37"
"242","Spinach 2","28.4","88.8","119.167","High",NULL,"2022-04-18 06:20:37"
"243","Spinach 3","28.4","88.8","119.167","High",NULL,"2022-04-18 06:20:37"
"244","Spinach 4","28.4","88.8","119.167","High",NULL,"2022-04-18 06:20:37"
"245","Spinach 5","28.4","88.8","119.167","High",NULL,"2022-04-18 06:20:37"
"246","Spinach 1","28.3","89","125","High",NULL,"2022-04-18 06:21:39"
"247","Spinach 2","28.3","89","125","High",NULL,"2022-04-18 06:21:39"
"248","Spinach 3","28.3","89","125","High",NULL,"2022-04-18 06:21:39"
"249","Spinach 4","28.3","89","125","High",NULL,"2022-04-18 06:21:39"
"250","Spinach 5","28.3","89","125","High",NULL,"2022-04-18 06:21:39"
"251","Spinach 1","28.3","89.1","131.667","High",NULL,"2022-04-18 06:22:45"
"252","Spinach 2","28.3","89.1","131.667","High",NULL,"2022-04-18 06:22:45"
"253","Spinach 3","28.3","89.1","131.667","High",NULL,"2022-04-18 06:22:45"
"254","Spinach 4","28.3","89.1","131.667","High",NULL,"2022-04-18 06:22:45"
"255","Spinach 5","28.3","89.1","131.667","High",NULL,"2022-04-18 06:22:45"
"256","Spinach 1","28.4","89.4","138.333","High",NULL,"2022-04-18 06:23:47"
"257","Spinach 2","28.4","89.4","138.333","High",NULL,"2022-04-18 06:23:47"
"258","Spinach 3","28.4","89.4","138.333","High",NULL,"2022-04-18 06:23:47"
"259","Spinach 4","28.4","89.4","138.333","High",NULL,"2022-04-18 06:23:47"
"260","Spinach 5","28.4","89.4","138.333","High",NULL,"2022-04-18 06:23:47"
"261","Spinach 1","28.3","88.8","145.417","High",NULL,"2022-04-18 06:24:49"
"262","Spinach 2","28.3","88.8","145.417","High",NULL,"2022-04-18 06:24:49"
"263","Spinach 3","28.3","88.8","145.417","High",NULL,"2022-04-18 06:24:49"
"264","Spinach 4","28.3","88.8","145.417","High",NULL,"2022-04-18 06:24:49"
"265","Spinach 5","28.3","88.8","145.417","High",NULL,"2022-04-18 06:24:49"
"266","Spinach 1","28.3","88.6","152.917","High",NULL,"2022-04-18 06:25:58"
"267","Spinach 2","28.3","88.6","152.917","High",NULL,"2022-04-18 06:25:58"
"268","Spinach 3","28.3","88.6","152.917","High",NULL,"2022-04-18 06:25:58"
"269","Spinach 4","28.3","88.6","152.917","High",NULL,"2022-04-18 06:25:58"
"270","Spinach 5","28.3","88.6","152.917","High",NULL,"2022-04-18 06:25:58"
"271","Spinach 1","28.3","88.7","160.833","High",NULL,"2022-04-18 06:27:01"
"272","Spinach 2","28.3","88.7","160.833","High",NULL,"2022-04-18 06:27:01"
"273","Spinach 3","28.3","88.7","160.833","High",NULL,"2022-04-18 06:27:01"
"274","Spinach 4","28.3","88.7","160.833","High",NULL,"2022-04-18 06:27:01"
"275","Spinach 5","28.3","88.7","160.833","High",NULL,"2022-04-18 06:27:01"
"276","Spinach 1","28.3","89.1","168.333","High",NULL,"2022-04-18 06:28:07"
"277","Spinach 2","28.3","89.1","168.333","High",NULL,"2022-04-18 06:28:07"
"278","Spinach 3","28.3","89.1","168.333","High",NULL,"2022-04-18 06:28:07"
"279","Spinach 4","28.3","89.1","168.333","High",NULL,"2022-04-18 06:28:07"
"280","Spinach 5","28.3","89.1","168.333","High",NULL,"2022-04-18 06:28:07"
"281","Spinach 1","28.3","89.3","190.417","High",NULL,"2022-04-18 06:31:10"
"282","Spinach 2","28.3","89.3","190.417","High",NULL,"2022-04-18 06:31:10"
"283","Spinach 3","28.3","89.3","190.417","High",NULL,"2022-04-18 06:31:10"
"284","Spinach 4","28.3","89.3","190.417","High",NULL,"2022-04-18 06:31:10"
"285","Spinach 5","28.3","89.3","190.417","High",NULL,"2022-04-18 06:31:10"
"286","Spinach 1","28.3","89.4","198.75","High",NULL,"2022-04-18 06:32:12"
"287","Spinach 2","28.3","89.4","198.75","High",NULL,"2022-04-18 06:32:12"
"288","Spinach 3","28.3","89.4","198.75","High",NULL,"2022-04-18 06:32:12"
"289","Spinach 4","28.3","89.4","198.75","High",NULL,"2022-04-18 06:32:12"
"290","Spinach 5","28.3","89.4","198.75","High",NULL,"2022-04-18 06:32:12"
"291","Spinach 1","28.3","89.3","207.5","High",NULL,"2022-04-18 06:33:16"
"292","Spinach 2","28.3","89.3","207.5","High",NULL,"2022-04-18 06:33:16"
"293","Spinach 3","28.3","89.3","207.5","High",NULL,"2022-04-18 06:33:16"
"294","Spinach 4","28.3","89.3","207.5","High",NULL,"2022-04-18 06:33:16"
"295","Spinach 5","28.3","89.3","207.5","High",NULL,"2022-04-18 06:33:16"
"296","Spinach 1","28.3","89.3","216.667","High",NULL,"2022-04-18 06:34:18"
"297","Spinach 2","28.3","89.3","216.667","High",NULL,"2022-04-18 06:34:18"
"298","Spinach 3","28.3","89.3","216.667","High",NULL,"2022-04-18 06:34:18"
"299","Spinach 4","28.3","89.3","216.667","High",NULL,"2022-04-18 06:34:18"
"300","Spinach 5","28.3","89.3","216.667","High",NULL,"2022-04-18 06:34:18"
"301","Spinach 1","28.3","89.2","225.417","High",NULL,"2022-04-18 06:35:19"
"302","Spinach 2","28.3","89.2","225.417","High",NULL,"2022-04-18 06:35:19"
"303","Spinach 3","28.3","89.2","225.417","High",NULL,"2022-04-18 06:35:19"
"304","Spinach 4","28.3","89.2","225.417","High",NULL,"2022-04-18 06:35:19"
"305","Spinach 5","28.3","89.2","225.417","High",NULL,"2022-04-18 06:35:19"
"306","Spinach 1","28.3","89.6","235","High",NULL,"2022-04-18 06:36:27"
"307","Spinach 2","28.3","89.6","235","High",NULL,"2022-04-18 06:36:27"
"308","Spinach 3","28.3","89.6","235","High",NULL,"2022-04-18 06:36:27"
"309","Spinach 4","28.3","89.6","235","High",NULL,"2022-04-18 06:36:27"
"310","Spinach 5","28.3","89.6","235","High",NULL,"2022-04-18 06:36:27"
"311","Spinach 1","28.3","89.1","243.75","High",NULL,"2022-04-18 06:37:31"
"312","Spinach 2","28.3","89.1","243.75","High",NULL,"2022-04-18 06:37:31"
"313","Spinach 3","28.3","89.1","243.75","High",NULL,"2022-04-18 06:37:31"
"314","Spinach 4","28.3","89.1","243.75","High",NULL,"2022-04-18 06:37:31"
"315","Spinach 5","28.3","89.1","243.75","High",NULL,"2022-04-18 06:37:31"
"316","Spinach 1","28.3","89.2","252.083","High",NULL,"2022-04-18 06:38:33"
"317","Spinach 2","28.3","89.2","252.083","High",NULL,"2022-04-18 06:38:33"
"318","Spinach 3","28.3","89.2","252.083","High",NULL,"2022-04-18 06:38:33"
"319","Spinach 4","28.3","89.2","252.083","High",NULL,"2022-04-18 06:38:33"
"320","Spinach 5","28.3","89.2","252.083","High",NULL,"2022-04-18 06:38:33"
"321","Spinach 1","28.3","89.9","260.417","High",NULL,"2022-04-18 06:39:35"
"322","Spinach 2","28.3","89.9","260.417","High",NULL,"2022-04-18 06:39:35"
"323","Spinach 3","28.3","89.9","260.417","High",NULL,"2022-04-18 06:39:35"
"324","Spinach 4","28.3","89.9","260.417","High",NULL,"2022-04-18 06:39:35"
"325","Spinach 5","28.3","89.9","260.417","High",NULL,"2022-04-18 06:39:35"
"326","Spinach 1","28.3","89.6","268.75","High",NULL,"2022-04-18 06:40:37"
